-1.0,0.33334,0.33334,-1.0,0.33334
-0.33333,0.33334,0.33334,-1.0,0.33334
0.33334,0.33334,0.33334,-1.0,0.33334
-1.0,-1.0,-1.0,-0.33333,0.33334
-0.33333,-1.0,-1.0,-0.33333,0.33334
0.33334,-1.0,-1.0,-0.33333,0.33334
-1.0,-0.33333,-1.0,-0.33333,0.33334
-0.33333,-0.33333,-1.0,-0.33333,0.33334
0.33334,-0.33333,-1.0,-0.33333,0.33334
-1.0,0.33334,-1.0,-0.33333,0.33334
-0.33333,0.33334,-1.0,-0.33333,0.33334
0.33334,0.33334,-1.0,-0.33333,0.33334
-1.0,-1.0,-0.33333,-0.33333,0.33334
-0.33333,-1.0,-0.33333,-0.33333,0.33334
0.33334,-1.0,-0.33333,-0.33333,0.33334
-1.0,-0.33333,-0.33333,-0.33333,0.33334
-0.33333,-0.33333,-0.33333,-0.33333,0.33334
0.33334,-0.33333,-0.33333,-0.33333,0.33334
-1.0,0.33334,-0.33333,-0.33333,0.33334
-0.33333,0.33334,-0.33333,-0.33333,0.33334
0.33334,0.33334,-0.33333,-0.33333,0.33334
-1.0,-1.0,0.33334,-0.33333,0.33334
-0.33333,-1.0,0.33334,-0.33333,0.33334
0.33334,-1.0,0.33334,-0.33333,0.33334
-1.0,-0.33333,0.33334,-0.33333,0.33334
-0.33333,-0.33333,0.33334,-0.33333,0.33334
0.33334,-0.33333,0.33334,-0.33333,0.33334
-1.0,0.33334,0.33334,-0.33333,0.33334
-0.33333,0.33334,0.33334,-0.33333,0.33334
0.33334,0.33334,0.33334,-0.33333,0.33334
-1.0,-1.0,-1.0,0.33334,0.33334
-0.33333,-1.0,-1.0,0.33334,0.33334
0.33334,-1.0,-1.0,0.33334,0.33334
-1.0,-0.33333,-1.0,0.33334,0.33334
-0.33333,-0.33333,-1.0,0.33334,0.33334
0.33334,-0.33333,-1.0,0.33334,0.33334
-1.0,0.33334,-1.0,0.33334,0.33334
-0.33333,0.33334,-1.0,0.33334,0.33334
0.33334,0.33334,-1.0,0.33334,0.33334
-1.0,-1.0,-0.33333,0.33334,0.33334
-0.33333,-1.0,-0.33333,0.33334,0.33334
0.33334,-1.0,-0.33333,0.33334,0.33334
-1.0,-0.33333,-0.33333,0.33334,0.33334
-0.33333,-0.33333,-0.33333,0.33334,0.33334
0.33334,-0.33333,-0.33333,0.33334,0.33334
-1.0,0.33334,-0.33333,0.33334,0.33334
-0.33333,0.33334,-0.33333,0.33334,0.33334
0.33334,0.33334,-0.33333,0.33334,0.33334
-1.0,-1.0,0.33334,0.33334,0.33334
-0.33333,-1.0,0.33334,0.33334,0.33334
0.33334,-1.0,0.33334,0.33334,0.33334
-1.0,-0.33333,0.33334,0.33334,0.33334
-0.33333,-0.33333,0.33334,0.33334,0.33334
0.33334,-0.33333,0.33334,0.33334,0.33334
-1.0,0.33334,0.33334,0.33334,0.33334
-0.33333,0.33334,0.33334,0.33334,0.33334
0.33334,0.33334,0.33334,0.33334,0.33334
-0.33334,-0.33333,-0.33333,-0.33333,-0.66667
-7.0,-7.0,-7.0,-7.0,-7.0
-5.66667,-7.0,-7.0,-7.0,-7.0
-4.33334,-7.0,-7.0,-7.0,-7.0
-7.0,-5.66667,-7.0,-7.0,-7.0
-5.66667,-5.66667,-7.0,-7.0,-7.0
-4.33334,-5.66667,-7.0,-7.0,-7.0
-7.0,-4.33334,-7.0,-7.0,-7.0
-5.66667,-4.33334,-7.0,-7.0,-7.0
-4.33334,-4.33334,-7.0,-7.0,-7.0
-7.0,-7.0,-5.66667,-7.0,-7.0
-5.66667,-7.0,-5.66667,-7.0,-7.0
-4.33334,-7.0,-5.66667,-7.0,-7.0
-7.0,-5.66667,-5.66667,-7.0,-7.0
-5.66667,-5.66667,-5.66667,-7.0,-7.0
-4.33334,-5.66667,-5.66667,-7.0,-7.0
-7.0,-4.33334,-5.66667,-7.0,-7.0
-5.66667,-4.33334,-5.66667,-7.0,-7.0
-4.33334,-4.33334,-5.66667,-7.0,-7.0
-7.0,-7.0,-4.33334,-7.0,-7.0
-5.66667,-7.0,-4.33334,-7.0,-7.0
-4.33334,-7.0,-4.33334,-7.0,-7.0
-7.0,-5.66667,-4.33334,-7.0,-7.0
-5.66667,-5.66667,-4.33334,-7.0,-7.0
-4.33334,-5.66667,-4.33334,-7.0,-7.0
-7.0,-4.33334,-4.33334,-7.0,-7.0
-5.66667,-4.33334,-4.33334,-7.0,-7.0
-4.33334,-4.33334,-4.33334,-7.0,-7.0
-7.0,-7.0,-7.0,-5.66667,-7.0
-5.66667,-7.0,-7.0,-5.66667,-7.0
-4.33334,-7.0,-7.0,-5.66667,-7.0
-7.0,-5.66667,-7.0,-5.66667,-7.0
-5.66667,-5.66667,-7.0,-5.66667,-7.0
-4.33334,-5.66667,-7.0,-5.66667,-7.0
-7.0,-4.33334,-7.0,-5.66667,-7.0
-5.66667,-4.33334,-7.0,-5.66667,-7.0
-4.33334,-4.33334,-7.0,-5.66667,-7.0
-7.0,-7.0,-5.66667,-5.66667,-7.0
-5.66667,-7.0,-5.66667,-5.66667,-7.0
-4.33334,-7.0,-5.66667,-5.66667,-7.0
-7.0,-5.66667,-5.66667,-5.66667,-7.0
-5.66667,-5.66667,-5.66667,-5.66667,-7.0
-4.33334,-5.66667,-5.66667,-5.66667,-7.0
-7.0,-4.33334,-5.66667,-5.66667,-7.0
-5.66667,-4.33334,-5.66667,-5.66667,-7.0
-4.33334,-4.33334,-5.66667,-5.66667,-7.0
-7.0,-7.0,-4.33334,-5.66667,-7.0
-5.66667,-7.0,-4.33334,-5.66667,-7.0
-4.33334,-7.0,-4.33334,-5.66667,-7.0
-7.0,-5.66667,-4.33334,-5.66667,-7.0
-5.66667,-5.66667,-4.33334,-5.66667,-7.0
-4.33334,-5.66667,-4.33334,-5.66667,-7.0
-7.0,-4.33334,-4.33334,-5.66667,-7.0
-5.66667,-4.33334,-4.33334,-5.66667,-7.0
-4.33334,-4.33334,-4.33334,-5.66667,-7.0
-7.0,-7.0,-7.0,-4.33334,-7.0
-5.66667,-7.0,-7.0,-4.33334,-7.0
-4.33334,-7.0,-7.0,-4.33334,-7.0
-7.0,-5.66667,-7.0,-4.33334,-7.0
-5.66667,-5.66667,-7.0,-4.33334,-7.0
-4.33334,-5.66667,-7.0,-4.33334,-7.0
-7.0,-4.33334,-7.0,-4.33334,-7.0
-5.66667,-4.33334,-7.0,-4.33334,-7.0
-4.33334,-4.33334,-7.0,-4.33334,-7.0
-7.0,-7.0,-5.66667,-4.33334,-7.0
-5.66667,-7.0,-5.66667,-4.33334,-7.0
-4.33334,-7.0,-5.66667,-4.33334,-7.0
-7.0,-5.66667,-5.66667,-4.33334,-7.0
-5.66667,-5.66667,-5.66667,-4.33334,-7.0
-4.33334,-5.66667,-5.66667,-4.33334,-7.0
-7.0,-4.33334,-5.66667,-4.33334,-7.0
-5.66667,-4.33334,-5.66667,-4.33334,-7.0
-4.33334,-4.33334,-5.66667,-4.33334,-7.0
-7.0,-7.0,-4.33334,-4.33334,-7.0
-5.66667,-7.0,-4.33334,-4.33334,-7.0
-4.33334,-7.0,-4.33334,-4.33334,-7.0
-7.0,-5.66667,-4.33334,-4.33334,-7.0
-5.66667,-5.66667,-4.33334,-4.33334,-7.0
-4.33334,-5.66667,-4.33334,-4.33334,-7.0
-7.0,-4.33334,-4.33334,-4.33334,-7.0
-5.66667,-4.33334,-4.33334,-4.33334,-7.0
-4.33334,-4.33334,-4.33334,-4.33334,-7.0
-7.0,-7.0,-7.0,-7.0,-5.66667
-5.66667,-7.0,-7.0,-7.0,-5.66667
-4.33334,-7.0,-7.0,-7.0,-5.66667
-7.0,-5.66667,-7.0,-7.0,-5.66667
-5.66667,-5.66667,-7.0,-7.0,-5.66667
-4.33334,-5.66667,-7.0,-7.0,-5.66667
-7.0,-4.33334,-7.0,-7.0,-5.66667
-5.66667,-4.33334,-7.0,-7.0,-5.66667
-4.33334,-4.33334,-7.0,-7.0,-5.66667
-7.0,-7.0,-5.66667,-7.0,-5.66667
-5.66667,-7.0,-5.66667,-7.0,-5.66667
-4.33334,-7.0,-5.66667,-7.0,-5.66667
-7.0,-5.66667,-5.66667,-7.0,-5.66667
-5.66667,-5.66667,-5.66667,-7.0,-5.66667
-4.33334,-5.66667,-5.66667,-7.0,-5.66667
-7.0,-4.33334,-5.66667,-7.0,-5.66667
-5.66667,-4.33334,-5.66667,-7.0,-5.66667
-4.33334,-4.33334,-5.66667,-7.0,-5.66667
-7.0,-7.0,-4.33334,-7.0,-5.66667
-5.66667,-7.0,-4.33334,-7.0,-5.66667
-4.33334,-7.0,-4.33334,-7.0,-5.66667
-7.0,-5.66667,-4.33334,-7.0,-5.66667
-5.66667,-5.66667,-4.33334,-7.0,-5.66667
-4.33334,-5.66667,-4.33334,-7.0,-5.66667
-7.0,-4.33334,-4.33334,-7.0,-5.66667
-5.66667,-4.33334,-4.33334,-7.0,-5.66667
-4.33334,-4.33334,-4.33334,-7.0,-5.66667
-7.0,-7.0,-7.0,-5.66667,-5.66667
-5.66667,-7.0,-7.0,-5.66667,-5.66667
-4.33334,-7.0,-7.0,-5.66667,-5.66667
-7.0,-5.66667,-7.0,-5.66667,-5.66667
-5.66667,-5.66667,-7.0,-5.66667,-5.66667
-4.33334,-5.66667,-7.0,-5.66667,-5.66667
-7.0,-4.33334,-7.0,-5.66667,-5.66667
-5.66667,-4.33334,-7.0,-5.66667,-5.66667
-4.33334,-4.33334,-7.0,-5.66667,-5.66667
-7.0,-7.0,-5.66667,-5.66667,-5.66667
-5.66667,-7.0,-5.66667,-5.66667,-5.66667
-4.33334,-7.0,-5.66667,-5.66667,-5.66667
-7.0,-5.66667,-5.66667,-5.66667,-5.66667
-5.66667,-5.66667,-5.66667,-5.66667,-5.66667
-4.33334,-5.66667,-5.66667,-5.66667,-5.66667
-7.0,-4.33334,-5.66667,-5.66667,-5.66667
-5.66667,-4.33334,-5.66667,-5.66667,-5.66667
-4.33334,-4.33334,-5.66667,-5.66667,-5.66667
-7.0,-7.0,-4.33334,-5.66667,-5.66667
-5.66667,-7.0,-4.33334,-5.66667,-5.66667
-4.33334,-7.0,-4.33334,-5.66667,-5.66667
-7.0,-5.66667,-4.33334,-5.66667,-5.66667
-5.66667,-5.66667,-4.33334,-5.66667,-5.66667
-4.33334,-5.66667,-4.33334,-5.66667,-5.66667
-7.0,-4.33334,-4.33334,-5.66667,-5.66667
-5.66667,-4.33334,-4.33334,-5.66667,-5.66667
-4.33334,-4.33334,-4.33334,-5.66667,-5.66667
-7.0,-7.0,-7.0,-4.33334,-5.66667
-5.66667,-7.0,-7.0,-4.33334,-5.66667
-4.33334,-7.0,-7.0,-4.33334,-5.66667
-7.0,-5.66667,-7.0,-4.33334,-5.66667
-5.66667,-5.66667,-7.0,-4.33334,-5.66667
-4.33334,-5.66667,-7.0,-4.33334,-5.66667
-7.0,-4.33334,-7.0,-4.33334,-5.66667
-5.66667,-4.33334,-7.0,-4.33334,-5.66667
-4.33334,-4.33334,-7.0,-4.33334,-5.66667
-7.0,-7.0,-5.66667,-4.33334,-5.66667
-5.66667,-7.0,-5.66667,-4.33334,-5.66667
-4.33334,-7.0,-5.66667,-4.33334,-5.66667
-7.0,-5.66667,-5.66667,-4.33334,-5.66667
-5.66667,-5.66667,-5.66667,-4.33334,-5.66667
-4.33334,-5.66667,-5.66667,-4.33334,-5.66667
-7.0,-4.33334,-5.66667,-4.33334,-5.66667
-5.66667,-4.33334,-5.66667,-4.33334,-5.66667
-4.33334,-4.33334,-5.66667,-4.33334,-5.66667
-7.0,-7.0,-4.33334,-4.33334,-5.66667
-5.66667,-7.0,-4.33334,-4.33334,-5.66667
-4.33334,-7.0,-4.33334,-4.33334,-5.66667
-7.0,-5.66667,-4.33334,-4.33334,-5.66667
-5.66667,-5.66667,-4.33334,-4.33334,-5.66667
-4.33334,-5.66667,-4.33334,-4.33334,-5.66667
-7.0,-4.33334,-4.33334,-4.33334,-5.66667
-5.66667,-4.33334,-4.33334,-4.33334,-5.66667
-4.33334,-4.33334,-4.33334,-4.33334,-5.66667
-7.0,-7.0,-7.0,-7.0,-4.33334
-5.66667,-7.0,-7.0,-7.0,-4.33334
-4.33334,-7.0,-7.0,-7.0,-4.33334
-7.0,-5.66667,-7.0,-7.0,-4.33334
-5.66667,-5.66667,-7.0,-7.0,-4.33334
-4.33334,-5.66667,-7.0,-7.0,-4.33334
-7.0,-4.33334,-7.0,-7.0,-4.33334
-5.66667,-4.33334,-7.0,-7.0,-4.33334
-4.33334,-4.33334,-7.0,-7.0,-4.33334
-7.0,-7.0,-5.66667,-7.0,-4.33334
-5.66667,-7.0,-5.66667,-7.0,-4.33334
-4.33334,-7.0,-5.66667,-7.0,-4.33334
-7.0,-5.66667,-5.66667,-7.0,-4.33334
-5.66667,-5.66667,-5.66667,-7.0,-4.33334
-4.33334,-5.66667,-5.66667,-7.0,-4.33334
-7.0,-4.33334,-5.66667,-7.0,-4.33334
-5.66667,-4.33334,-5.66667,-7.0,-4.33334
-4.33334,-4.33334,-5.66667,-7.0,-4.33334
-7.0,-7.0,-4.33334,-7.0,-4.33334
-5.66667,-7.0,-4.33334,-7.0,-4.33334
-4.33334,-7.0,-4.33334,-7.0,-4.33334
-7.0,-5.66667,-4.33334,-7.0,-4.33334
-5.66667,-5.66667,-4.33334,-7.0,-4.33334
-4.33334,-5.66667,-4.33334,-7.0,-4.33334
-7.0,-4.33334,-4.33334,-7.0,-4.33334
-5.66667,-4.33334,-4.33334,-7.0,-4.33334
-4.33334,-4.33334,-4.33334,-7.0,-4.33334
-7.0,-7.0,-7.0,-5.66667,-4.33334
-5.66667,-7.0,-7.0,-5.66667,-4.33334
-4.33334,-7.0,-7.0,-5.66667,-4.33334
-7.0,-5.66667,-7.0,-5.66667,-4.33334
-5.66667,-5.66667,-7.0,-5.66667,-4.33334
-4.33334,-5.66667,-7.0,-5.66667,-4.33334
-7.0,-4.33334,-7.0,-5.66667,-4.33334
-5.66667,-4.33334,-7.0,-5.66667,-4.33334
-4.33334,-4.33334,-7.0,-5.66667,-4.33334
-7.0,-7.0,-5.66667,-5.66667,-4.33334
-5.66667,-7.0,-5.66667,-5.66667,-4.33334
-4.33334,-7.0,-5.66667,-5.66667,-4.33334
-7.0,-5.66667,-5.66667,-5.66667,-4.33334
-5.66667,-5.66667,-5.66667,-5.66667,-4.33334
-4.33334,-5.66667,-5.66667,-5.66667,-4.33334
-7.0,-4.33334,-5.66667,-5.66667,-4.33334
-5.66667,-4.33334,-5.66667,-5.66667,-4.33334
-4.33334,-4.33334,-5.66667,-5.66667,-4.33334
-7.0,-7.0,-4.33334,-5.66667,-4.33334
-5.66667,-7.0,-4.33334,-5.66667,-4.33334
-4.33334,-7.0,-4.33334,-5.66667,-4.33334
-7.0,-5.66667,-4.33334,-5.66667,-4.33334
-5.66667,-5.66667,-4.33334,-5.66667,-4.33334
-4.33334,-5.66667,-4.33334,-5.66667,-4.33334
-7.0,-4.33334,-4.33334,-5.66667,-4.33334
-5.66667,-4.33334,-4.33334,-5.66667,-4.33334
-4.33334,-4.33334,-4.33334,-5.66667,-4.33334
-7.0,-7.0,-7.0,-4.33334,-4.33334
-5.66667,-7.0,-7.0,-4.33334,-4.33334
-4.33334,-7.0,-7.0,-4.33334,-4.33334
-7.0,-5.66667,-7.0,-4.33334,-4.33334
-5.66667,-5.66667,-7.0,-4.33334,-4.33334
-4.33334,-5.66667,-7.0,-4.33334,-4.33334
-7.0,-4.33334,-7.0,-4.33334,-4.33334
-5.66667,-4.33334,-7.0,-4.33334,-4.33334
-4.33334,-4.33334,-7.0,-4.33334,-4.33334
-7.0,-7.0,-5.66667,-4.33334,-4.33334
-5.66667,-7.0,-5.66667,-4.33334,-4.33334
-4.33334,-7.0,-5.66667,-4.33334,-4.33334
-7.0,-5.66667,-5.66667,-4.33334,-4.33334
-5.66667,-5.66667,-5.66667,-4.33334,-4.33334
-4.33334,-5.66667,-5.66667,-4.33334,-4.33334
-7.0,-4.33334,-5.66667,-4.33334,-4.33334
-5.66667,-4.33334,-5.66667,-4.33334,-4.33334
-4.33334,-4.33334,-5.66667,-4.33334,-4.33334
-7.0,-7.0,-4.33334,-4.33334,-4.33334
-5.66667,-7.0,-4.33334,-4.33334,-4.33334
-4.33334,-7.0,-4.33334,-4.33334,-4.33334
-7.0,-5.66667,-4.33334,-4.33334,-4.33334
-5.66667,-5.66667,-4.33334,-4.33334,-4.33334
-4.33334,-5.66667,-4.33334,-4.33334,-4.33334
-7.0,-4.33334,-4.33334,-4.33334,-4.33334
-5.66667,-4.33334,-4.33334,-4.33334,-4.33334
-4.33334,-4.33334,-4.33334,-4.33334,-4.33334
-3.0,-4.33334,-4.33334,-4.33334,-5.0
17.0,17.0,17.0,17.0,17.0
21.33333,17.0,17.0,17.0,17.0
25.66666,17.0,17.0,17.0,17.0
17.0,21.33333,17.0,17.0,17.0
21.33333,21.33333,17.0,17.0,17.0
25.66666,21.33333,17.0,17.0,17.0
17.0,25.66666,17.0,17.0,17.0
21.33333,25.66666,17.0,17.0,17.0
25.66666,25.66666,17.0,17.0,17.0
17.0,17.0,21.33333,17.0,17.0
21.33333,17.0,21.33333,17.0,17.0
25.66666,17.0,21.33333,17.0,17.0
17.0,21.33333,21.33333,17.0,17.0
21.33333,21.33333,21.33333,17.0,17.0
25.66666,21.33333,21.33333,17.0,17.0
17.0,25.66666,21.33333,17.0,17.0
21.33333,25.66666,21.33333,17.0,17.0
25.66666,25.66666,21.33333,17.0,17.0
17.0,17.0,25.66666,17.0,17.0
21.33333,17.0,25.66666,17.0,17.0
25.66666,17.0,25.66666,17.0,17.0
17.0,21.33333,25.66666,17.0,17.0
21.33333,21.33333,25.66666,17.0,17.0
25.66666,21.33333,25.66666,17.0,17.0
17.0,25.66666,25.66666,17.0,17.0
21.33333,25.66666,25.66666,17.0,17.0
